0.07742	0.09892	0.89462	0.16989	0.75054	0.16129	0.10108	0.12258	0
0.92688	0.13763	0.74409	0.12258	0.08602	0.12043	0.08602	0.12473	0.5
0.92258	0.12903	0.72903	0.13118	0.08602	0.12258	0.09892	0.13333	0.5
0.38710	0.15054	0.09247	0.12473	0.63871	0.13763	0.08602	0.11828	0.5
0.49032	0.14194	0.08602	0.11398	0.53548	0.16344	0.09462	0.12258	0.5
0.17419	0.20645	0.77634	0.13763	0.84946	0.13118	0.07527	0.08817	0
0.07742	0.08817	0.32258	0.21290	0.45161	0.15699	0.07957	0.09032	0
0.12903	0.13548	0.37419	0.14409	0.24731	0.24301	0.10753	0.10753	0
0.56129	0.12903	0.09247	0.37634	0.26667	0.11613	0.08387	0.12903	0.5
0.11613	0.15484	0.74194	0.11398	0.88817	0.15914	0.09677	0.12258	0
0.08602	0.09247	0.25806	0.25591	0.27742	0.22366	0.09247	0.09462	0
0.31613	0.37849	0.11828	0.14409	0.52688	0.11398	0.06667	0.08172	0.7
0.49677	0.13978	0.08817	0.11398	0.32473	0.14409	0.09032	0.12258	0.5
0.19570	0.26667	0.08387	0.10753	0.81505	0.16129	0.09892	0.12903	0.3
0.09462	0.09677	0.26882	0.23441	0.27312	0.22366	0.09462	0.09677	0
0.80000	0.12043	0.07742	0.35699	0.22151	0.16989	0.10323	0.14624	0.3
0.25161	0.32903	0.12043	0.15484	0.57849	0.09892	0.06022	0.07742	0.7
0.46237	0.11828	0.07527	0.10323	0.55484	0.17204	0.10323	0.14194	0.3
0.41505	0.18495	0.09892	0.11828	0.36344	0.15269	0.08172	0.09892	0.7
0.19355	0.23011	0.95914	0.16344	0.64946	0.09032	0.05376	0.06667	0
0.08602	0.13333	0.73763	0.12903	0.92043	0.14194	0.09677	0.12688	0
0.73978	0.13978	0.92258	0.14194	0.08817	0.11828	0.09032	0.11828	0.5
0.08172	0.11613	0.93333	0.16774	0.74194	0.09032	0.06237	0.09032	0
0.36774	0.17849	0.08817	0.10108	0.38495	0.18925	0.09462	0.11183	0.5
0.11613	0.15699	0.74194	0.11398	0.88817	0.16129	0.09462	0.12258	0
0.08602	0.13548	0.73333	0.12903	0.91828	0.14194	0.09677	0.12688	0
0.73763	0.13978	0.92043	0.14839	0.09247	0.12473	0.08817	0.11828	0.5
0.78710	0.12473	0.08172	0.35699	0.23011	0.15699	0.09892	0.14194	0.3
0.11613	0.15484	0.73978	0.11398	0.88817	0.15914	0.09462	0.12258	0
0.52258	0.13978	0.09032	0.12258	0.49247	0.15269	0.09247	0.12043	0.5
0.73118	0.06882	0.05161	0.08172	0.29462	0.17419	0.13548	0.20645	0.3
0.65806	0.13763	0.09032	0.12903	0.36559	0.13763	0.09462	0.12688	0.5
0.63226	0.12903	0.08387	0.11183	0.39140	0.15699	0.10323	0.13548	0.3
0.92903	0.14409	0.73763	0.12473	0.07957	0.11183	0.09032	0.12043	0.5
0.46237	0.18710	0.09892	0.12043	0.39355	0.15269	0.08387	0.09892	0.7
0.07957	0.12043	0.74624	0.15054	0.92688	0.12043	0.07957	0.11613	0
0.92688	0.14194	0.73978	0.12258	0.08172	0.11183	0.09032	0.12043	0.5
0.10968	0.30108	0.21720	0.21290	0.28387	0.11398	0.11613	0.10968	0
0.09247	0.09677	0.26237	0.23656	0.27312	0.22366	0.09462	0.09677	0
0.30968	0.21935	0.28387	0.21075	0.08602	0.08602	0.10968	0.10968	0.5
0.92688	0.14409	0.73978	0.12258	0.08172	0.11183	0.08817	0.12258	0.5
0.11613	0.15484	0.74194	0.11398	0.88602	0.15914	0.09677	0.12258	0
0.07097	0.06882	0.13978	0.41505	0.28817	0.17634	0.06022	0.05591	0.7
0.07742	0.08817	0.32043	0.21505	0.46667	0.15914	0.07957	0.09032	0
0.10108	0.12043	0.44301	0.16559	0.48817	0.13978	0.07097	0.08172	0
0.74624	0.12258	0.89677	0.13333	0.08387	0.10968	0.10538	0.13763	0.5
0.10753	0.15269	0.73333	0.11828	0.89032	0.15054	0.09677	0.13333	0
0.23871	0.30323	0.19140	0.33978	0.10968	0.10108	0.11398	0.10323	0.7
0.73548	0.06882	0.05376	0.08387	0.28817	0.17204	0.13333	0.21075	0.3
0.09892	0.21290	0.33548	0.15269	0.41720	0.12688	0.11398	0.10968	0
0.09462	0.09677	0.27097	0.23871	0.28172	0.22796	0.09462	0.09677	0
0.06882	0.09032	0.94194	0.17634	0.75269	0.09462	0.06452	0.09247	0
0.49032	0.15054	0.11398	0.18495	0.52903	0.09247	0.06667	0.10538	0.7
0.10753	0.15054	0.72903	0.11828	0.89032	0.15269	0.09677	0.13118	0
0.62151	0.13763	0.09032	0.12688	0.40000	0.13978	0.09462	0.12903	0.5
0.10753	0.15269	0.73763	0.11828	0.89032	0.15269	0.09677	0.13333	0
0.80860	0.12258	0.08172	0.29892	0.19570	0.15484	0.09892	0.14839	0.3
0.07957	0.11828	0.74839	0.15054	0.92903	0.11828	0.07957	0.11828	0
0.20430	0.37634	0.20000	0.38065	0.09247	0.07957	0.12473	0.10538	0.5
0.22581	0.29247	0.11613	0.16129	0.60860	0.09677	0.06237	0.08387	0.7
0.35699	0.13548	0.09247	0.13333	0.46237	0.12473	0.08817	0.12473	0.5
0.07957	0.11828	0.74839	0.15054	0.92903	0.11828	0.07957	0.12043	0
0.70108	0.12043	0.07957	0.11398	0.30968	0.14839	0.10323	0.15054	0.3
0.79570	0.14194	0.09247	0.36129	0.23011	0.13548	0.08817	0.12903	0.5
0.07312	0.11398	0.88387	0.15054	0.75484	0.15269	0.11398	0.09462	0
0.07957	0.12043	0.74839	0.15054	0.92903	0.12043	0.07957	0.11183	0
0.52258	0.14624	0.10323	0.15054	0.29677	0.10538	0.07527	0.11398	0.7
0.69032	0.13763	0.09032	0.12473	0.32473	0.13978	0.09462	0.13118	0.5
0.18280	0.24086	0.93763	0.16344	0.65161	0.09462	0.06237	0.08602	0
0.07742	0.08602	0.31613	0.21720	0.46237	0.15484	0.07957	0.09032	0
0.66667	0.13763	0.09247	0.12688	0.35269	0.13763	0.09462	0.12903	0.5
0.10108	0.13333	0.92903	0.13333	0.72903	0.14409	0.08817	0.11398	0
0.57634	0.11828	0.07742	0.10538	0.44301	0.16774	0.10753	0.14194	0.3
0.10753	0.15269	0.73763	0.11828	0.89032	0.15269	0.09677	0.13333	0
0.10538	0.14624	0.91828	0.13548	0.70968	0.12258	0.08602	0.13333	0
0.18710	0.23656	0.77634	0.13548	0.82581	0.12903	0.07527	0.09032	0
0.91828	0.12903	0.72903	0.13333	0.08602	0.12258	0.09892	0.13333	0.5
0.92903	0.14194	0.74194	0.12258	0.07957	0.11398	0.09032	0.12043	0.5
0.23011	0.26882	0.12473	0.15914	0.61290	0.09892	0.05591	0.07097	0.7
0.07742	0.08817	0.31828	0.21720	0.46237	0.15699	0.07957	0.09032	0
0.10538	0.23226	0.31398	0.15914	0.39355	0.12258	0.10968	0.11828	0
0.26882	0.35054	0.10108	0.12688	0.75914	0.13548	0.08172	0.10323	0.7
0.91828	0.12903	0.72473	0.13118	0.08602	0.12258	0.09892	0.13333	0.5
0.92688	0.13978	0.73763	0.14839	0.09032	0.11828	0.09892	0.12473	0.5
0.12258	0.16129	0.89247	0.10323	0.69677	0.15914	0.10108	0.13978	0
0.10753	0.15269	0.73763	0.11828	0.89247	0.15054	0.09677	0.13118	0
0.09247	0.09677	0.27097	0.23871	0.27097	0.22581	0.09462	0.09677	0
0.07742	0.08817	0.32043	0.21505	0.46882	0.15914	0.07957	0.09032	0
0.28817	0.36989	0.12043	0.15699	0.53978	0.09892	0.06237	0.08172	0.7
0.09247	0.09677	0.26237	0.23441	0.27312	0.22366	0.09462	0.09677	0
0.17204	0.21935	0.76559	0.13763	0.84516	0.12688	0.07312	0.08602	0
0.11398	0.35914	0.15269	0.13333	0.26237	0.23011	0.06237	0.05591	0.7
0.08172	0.11613	0.92903	0.16774	0.74194	0.09247	0.06237	0.09032	0
0.21075	0.26882	0.10968	0.13333	0.80860	0.13118	0.07742	0.09247	0.7
0.91828	0.12903	0.72903	0.13118	0.08602	0.12258	0.09892	0.13333	0.5
0.69677	0.13118	0.91183	0.18925	0.12258	0.15054	0.09247	0.12473	0.5
0.50538	0.10968	0.07742	0.10968	0.32043	0.14624	0.10108	0.15054	0.3
0.92043	0.12903	0.72473	0.13118	0.08602	0.12258	0.09892	0.13333	0.5
0.92258	0.12688	0.71828	0.13333	0.08602	0.12043	0.10323	0.13978	0.5
0.09892	0.21505	0.33333	0.15269	0.41505	0.12688	0.11398	0.10968	0
0.57419	0.13548	0.08387	0.10968	0.44731	0.16559	0.10108	0.12688	0.3
0.14839	0.40430	0.13548	0.13978	0.50108	0.14624	0.06022	0.06237	0.7
0.44946	0.11398	0.07527	0.10108	0.57204	0.17419	0.10323	0.13763	0.3
0.92688	0.14194	0.73978	0.12258	0.07957	0.11398	0.09032	0.12043	0.5
0.73548	0.06882	0.05376	0.08387	0.28817	0.17204	0.13333	0.21075	0.3
0.07742	0.08817	0.33548	0.21935	0.46022	0.15484	0.07957	0.09032	0
0.42151	0.15269	0.09247	0.12043	0.60215	0.14624	0.08602	0.11398	0.5
0.27312	0.13548	0.09032	0.13118	0.74194	0.12473	0.09032	0.13333	0.5
0.50753	0.13763	0.08602	0.11183	0.50968	0.16344	0.09677	0.12258	0.5
0.73978	0.13763	0.92258	0.13978	0.08817	0.12043	0.08817	0.11828	0.5
0.73978	0.13978	0.91828	0.14194	0.08817	0.11828	0.08817	0.11828	0.5
0.80215	0.14194	0.09247	0.32043	0.20860	0.13763	0.08817	0.12903	0.5
0.29032	0.43441	0.12903	0.19140	0.52688	0.07097	0.05161	0.07312	0.7
0.92688	0.14409	0.73978	0.12473	0.08172	0.11183	0.08817	0.12043	0.5
0.61720	0.16774	0.08387	0.41075	0.21935	0.16774	0.09462	0.12258	0.5
0.21720	0.33978	0.13548	0.41505	0.13548	0.12258	0.10323	0.09247	0.7
0.20860	0.24731	0.95699	0.15914	0.63441	0.09462	0.05591	0.06882	0.5
0.31183	0.21505	0.27312	0.22151	0.08602	0.08817	0.10968	0.10968	0.5
0.52258	0.10753	0.07527	0.10968	0.48817	0.15914	0.10538	0.15269	0.3
0.07957	0.12043	0.74624	0.15054	0.92903	0.11828	0.07957	0.12043	0
0.65161	0.12903	0.07742	0.31398	0.18495	0.16989	0.09892	0.12903	0.3
0.64946	0.12473	0.92258	0.23226	0.17204	0.11613	0.08602	0.13333	0.5
0.43871	0.22366	0.29032	0.20215	0.08387	0.08817	0.10538	0.11613	0.5
0.12043	0.13978	0.54409	0.12473	0.45376	0.16559	0.08602	0.09892	0
0.65806	0.12903	0.07742	0.29677	0.17634	0.17204	0.09892	0.12903	0.3
0.42796	0.11613	0.08172	0.12258	0.40000	0.13548	0.09677	0.14194	0.3
0.60215	0.13978	0.08172	0.40645	0.23441	0.16344	0.09677	0.12473	0.3
0.21505	0.26022	0.11398	0.13763	0.63011	0.12903	0.06882	0.08172	0.7
0.52688	0.16774	0.09892	0.12473	0.30968	0.13118	0.07957	0.10323	0.7
0.07957	0.11828	0.75054	0.14839	0.93118	0.11828	0.07957	0.10108	0
0.92258	0.12903	0.72903	0.13333	0.08602	0.12258	0.09892	0.13333	0.5
0.63871	0.13763	0.09892	0.26237	0.19140	0.10538	0.07742	0.12043	0.7
0.57204	0.19570	0.11828	0.15269	0.46667	0.11613	0.06667	0.08172	0.7
0.11613	0.15484	0.74194	0.11398	0.89032	0.16129	0.09462	0.12258	0
0.22151	0.30753	0.07742	0.10753	0.60645	0.15699	0.10108	0.14194	0.3
0.44731	0.14839	0.10968	0.16989	0.56129	0.09892	0.07097	0.10968	0.7
0.07957	0.12043	0.74624	0.15054	0.92688	0.11828	0.07957	0.11828	0
0.10108	0.14194	0.88172	0.12258	0.72258	0.16774	0.10968	0.15269	0
0.56989	0.13763	0.08387	0.10323	0.26022	0.16129	0.09677	0.12473	0.3
0.69247	0.12043	0.07957	0.11183	0.32473	0.15269	0.10538	0.14839	0.3
0.11613	0.15484	0.74194	0.11398	0.88817	0.15914	0.09462	0.12258	0
0.65591	0.12903	0.92688	0.22796	0.16559	0.11613	0.08387	0.13333	0.5
0.83011	0.13978	0.09462	0.29247	0.18710	0.13763	0.08602	0.12473	0.5
0.13763	0.18495	0.93548	0.13763	0.68602	0.12258	0.07527	0.09677	0
0.29677	0.13548	0.09032	0.12473	0.52258	0.13333	0.09032	0.12258	0.5
0.08172	0.12043	0.93333	0.16989	0.74194	0.09247	0.06237	0.09032	0
0.13978	0.19355	0.73548	0.10968	0.86022	0.16344	0.09677	0.12258	0
0.19355	0.23011	0.95914	0.16344	0.64946	0.09032	0.05376	0.06667	0
0.20645	0.33548	0.09462	0.14624	0.80645	0.12043	0.08817	0.13118	0.5
0.52688	0.16774	0.09892	0.12473	0.30968	0.13118	0.07957	0.10323	0.7
0.19570	0.26667	0.08387	0.10753	0.81505	0.16129	0.09892	0.12903	0.3
0.79785	0.11828	0.08387	0.32688	0.22581	0.13978	0.09677	0.15269	0.3
0.08602	0.13548	0.73118	0.12903	0.92043	0.13978	0.09677	0.12903	0
0.10753	0.15269	0.73333	0.11828	0.91183	0.15054	0.09677	0.13333	0
0.34194	0.16559	0.09462	0.12258	0.68172	0.14194	0.08387	0.10968	0.5
0.92043	0.12688	0.72043	0.13333	0.08602	0.12043	0.10323	0.14194	0.5
0.08602	0.09462	0.25591	0.24731	0.27527	0.22581	0.09247	0.09677	0
0.52043	0.15484	0.11828	0.19140	0.49462	0.08602	0.06452	0.09892	0.7
0.15699	0.22581	0.94624	0.17419	0.66452	0.08387	0.05591	0.07742	0
0.07742	0.08817	0.32043	0.21290	0.45806	0.15699	0.07957	0.09032	0
0.92043	0.12903	0.73118	0.13118	0.08602	0.12258	0.09892	0.13333	0.5
0.80645	0.12043	0.08172	0.30968	0.20430	0.15269	0.09892	0.14624	0.3
0.93333	0.14194	0.73333	0.15054	0.09032	0.11613	0.09892	0.12473	0.5
0.89462	0.14194	0.74194	0.16129	0.10538	0.13978	0.08817	0.12043	0.5
0.10108	0.14194	0.88387	0.12258	0.71828	0.16774	0.10968	0.15269	0
0.48387	0.11828	0.07527	0.10323	0.53548	0.17204	0.10323	0.13978	0.3
0.41075	0.21505	0.12473	0.16344	0.62366	0.09247	0.05591	0.07097	0.7
0.64946	0.12473	0.92258	0.23226	0.17204	0.11613	0.08602	0.13333	0.5
0.69247	0.12473	0.08172	0.10968	0.31828	0.15269	0.10323	0.13978	0.3
0.07957	0.11828	0.74839	0.14839	0.92473	0.11828	0.07957	0.09462	0
0.09892	0.14839	0.74624	0.15269	0.91613	0.11613	0.07957	0.11828	0
0.19570	0.22151	0.75914	0.10108	0.38710	0.19355	0.10108	0.11398	0.5
0.29677	0.13548	0.09032	0.12473	0.52258	0.13333	0.09032	0.12258	0.5
0.23011	0.33118	0.12473	0.17849	0.58925	0.07957	0.05376	0.07742	0.7
0.54839	0.14624	0.08602	0.10968	0.48817	0.17419	0.09892	0.12043	0.3
0.11613	0.15484	0.74409	0.11398	0.89677	0.15914	0.09677	0.12258	0
0.09892	0.20860	0.32043	0.15054	0.40215	0.12688	0.11398	0.10753	0
0.91828	0.12903	0.72258	0.13333	0.08602	0.12258	0.09892	0.13548	0.5
0.80430	0.18065	0.10538	0.36774	0.21505	0.12903	0.07527	0.10323	0.7
0.12258	0.19355	0.73978	0.12903	0.87527	0.13548	0.09462	0.14194	0
0.73978	0.13978	0.92258	0.14194	0.08817	0.11828	0.08817	0.11828	0.5
0.61720	0.13548	0.08387	0.32903	0.20860	0.14624	0.09247	0.12473	0.5
0.07742	0.08817	0.32258	0.21290	0.45161	0.15699	0.07957	0.09032	0
0.11613	0.15484	0.74194	0.11398	0.89032	0.15914	0.09677	0.12258	0
0.12043	0.13763	0.49462	0.13548	0.46882	0.14194	0.07527	0.08602	0
0.11613	0.15484	0.73978	0.11398	0.89032	0.15914	0.09677	0.12258	0
0.11613	0.15484	0.74194	0.11398	0.88817	0.16129	0.09677	0.12258	0
0.73978	0.13978	0.92258	0.14194	0.08817	0.11828	0.08817	0.11828	0.5
0.83011	0.12258	0.08387	0.27957	0.18495	0.15054	0.09677	0.14194	0.3
0.29677	0.37849	0.11613	0.15269	0.53118	0.10323	0.06452	0.08387	0.7
0.48817	0.14624	0.09032	0.11828	0.53978	0.15914	0.09247	0.11613	0.5
0.09032	0.12688	0.94839	0.16989	0.73118	0.08817	0.06022	0.08387	0
0.77419	0.12258	0.08172	0.38495	0.24731	0.15269	0.09892	0.14409	0.3
0.25376	0.32903	0.10323	0.12688	0.77204	0.13548	0.08172	0.10108	0.7
0.07742	0.08817	0.33548	0.21935	0.46022	0.15484	0.07957	0.09032	0
0.09892	0.14194	0.95054	0.16989	0.71828	0.08602	0.05806	0.07742	0
0.87312	0.14409	0.74194	0.20000	0.12688	0.13978	0.08817	0.12043	0.5
0.92258	0.12688	0.71828	0.13118	0.08602	0.12043	0.10323	0.13978	0.5
0.09462	0.09677	0.26882	0.23441	0.27312	0.22366	0.09462	0.09677	0
0.35269	0.10968	0.07742	0.11183	0.47312	0.14624	0.10108	0.15054	0.3
0.70753	0.14839	0.93333	0.15484	0.11183	0.09462	0.06882	0.10538	0.5
0.45376	0.11398	0.07527	0.10323	0.37849	0.15914	0.10323	0.14624	0.3
0.14624	0.16559	0.63441	0.11183	0.43871	0.17204	0.09247	0.10323	0
0.53763	0.13548	0.08602	0.11183	0.48817	0.16344	0.09892	0.12688	0.3
0.91828	0.12903	0.72688	0.13118	0.08602	0.12258	0.09892	0.13548	0.5
0.35484	0.44731	0.12903	0.16774	0.68172	0.08387	0.05161	0.06882	0.7
0.09247	0.09677	0.26237	0.23441	0.27312	0.22366	0.09462	0.09677	0
0.07742	0.08817	0.31828	0.21505	0.47097	0.15914	0.07957	0.09032	0
0.11613	0.15699	0.73978	0.11398	0.89247	0.15914	0.09462	0.12258	0
0.35699	0.15269	0.09892	0.13978	0.46667	0.11828	0.07957	0.10968	0.7
0.72903	0.12473	0.08172	0.11183	0.28387	0.15054	0.10108	0.14194	0.3
0.09892	0.21075	0.33978	0.15054	0.39785	0.12688	0.11613	0.10753	0
0.07742	0.08602	0.31828	0.21290	0.44946	0.15699	0.07957	0.09032	0
0.08602	0.13333	0.73118	0.12903	0.91613	0.14194	0.09677	0.12688	0
0.11613	0.15484	0.73978	0.11183	0.89032	0.15699	0.09677	0.12258	0
0.74624	0.12258	0.89462	0.13333	0.08387	0.10968	0.10538	0.13763	0.5
0.66882	0.12258	0.07957	0.10968	0.35054	0.15484	0.10753	0.14409	0.3
0.73978	0.13763	0.92043	0.14194	0.08817	0.12043	0.08817	0.11828	0.5
0.21075	0.34409	0.13548	0.41720	0.13548	0.12258	0.10323	0.09247	0.7
0.74194	0.12258	0.89462	0.13978	0.08602	0.11398	0.10538	0.13763	0.5
0.74624	0.12043	0.07742	0.10753	0.26452	0.15914	0.10323	0.14839	0.3
0.66667	0.12688	0.08172	0.10968	0.35914	0.15484	0.10323	0.13763	0.3
0.37204	0.13118	0.08387	0.11613	0.65161	0.14624	0.09462	0.13333	0.5
0.21505	0.29677	0.07742	0.10753	0.61075	0.15484	0.10108	0.14194	0.3
0.09892	0.15054	0.74839	0.15054	0.91613	0.11398	0.07957	0.11828	0
0.74194	0.14624	0.93118	0.11398	0.08602	0.10108	0.07527	0.11828	0.5
0.21075	0.34839	0.13548	0.41935	0.13548	0.12258	0.10323	0.09247	0.7
0.35914	0.12903	0.08387	0.11828	0.66237	0.14194	0.09462	0.13548	0.5
0.57204	0.11183	0.07957	0.11828	0.44731	0.15054	0.10323	0.14839	0.3
0.26237	0.36129	0.08387	0.11613	0.75484	0.14624	0.09677	0.13548	0.3
0.24946	0.30538	0.10968	0.13333	0.59140	0.13548	0.07312	0.08817	0.7
0.09462	0.09677	0.26882	0.23441	0.27312	0.22581	0.09462	0.09677	0
0.19355	0.27097	0.07742	0.10753	0.63656	0.15699	0.10323	0.14194	0.3
0.17419	0.20645	0.77634	0.13763	0.84946	0.13118	0.07527	0.08817	0
0.86667	0.12473	0.72473	0.22581	0.14624	0.15269	0.09892	0.13763	0.5
0.21505	0.31398	0.09247	0.13333	0.80000	0.12903	0.09032	0.12688	0.5
0.45161	0.11613	0.07527	0.10323	0.56129	0.17204	0.10323	0.14194	0.3
0.17204	0.25806	0.73763	0.12258	0.82581	0.13978	0.09677	0.13333	0
0.92688	0.14409	0.73978	0.12473	0.08172	0.11183	0.09032	0.12043	0.5
0.08172	0.10538	0.94194	0.16559	0.74409	0.08817	0.06022	0.08602	0
0.44516	0.14839	0.08817	0.11613	0.58280	0.15699	0.09032	0.11828	0.5
0.07957	0.11828	0.74839	0.15054	0.92903	0.11828	0.07957	0.11828	0
0.35914	0.12258	0.07742	0.10323	0.66022	0.16559	0.10108	0.13978	0.3
0.23226	0.31398	0.12903	0.17204	0.59570	0.07957	0.05161	0.06667	0.7
0.09462	0.09677	0.26237	0.23441	0.27742	0.22366	0.09462	0.09677	0
0.26237	0.36129	0.08387	0.11613	0.75484	0.14624	0.09677	0.13548	0.3
0.77419	0.12043	0.07742	0.38495	0.24516	0.16129	0.10323	0.14839	0.3
0.74624	0.13978	0.09247	0.12903	0.26882	0.13333	0.09032	0.12903	0.5
0.89462	0.14194	0.74194	0.16129	0.10538	0.13978	0.08817	0.12043	0.5
0.67742	0.12903	0.92043	0.19355	0.14194	0.11183	0.08172	0.12903	0.5
0.10108	0.13978	0.88387	0.12473	0.71828	0.16774	0.10968	0.15054	0
0.10108	0.14194	0.88387	0.12258	0.71828	0.16559	0.10968	0.15269	0
0.09247	0.12473	0.89247	0.14409	0.73763	0.16129	0.10108	0.13763	0
0.35914	0.21505	0.23656	0.25376	0.12043	0.12903	0.09462	0.10108	0.5
0.09892	0.21290	0.33548	0.15269	0.41720	0.12688	0.11398	0.10968	0
0.12688	0.12043	0.27312	0.23441	0.24731	0.24946	0.08387	0.07957	0
0.70538	0.14624	0.93548	0.15484	0.11183	0.09462	0.06882	0.10538	0.5
0.07742	0.08817	0.31828	0.21505	0.46882	0.15914	0.07957	0.09032	0
0.09892	0.20860	0.32043	0.15054	0.40215	0.12688	0.11398	0.10753	0
0.53763	0.13763	0.08602	0.11398	0.28387	0.14194	0.09247	0.12473	0.5
0.72258	0.06882	0.05161	0.07742	0.30323	0.17634	0.13548	0.20430	0.3
0.29462	0.38280	0.09892	0.12473	0.72903	0.13763	0.08387	0.10538	0.7
0.21290	0.28602	0.10108	0.13763	0.61720	0.12473	0.07742	0.10323	0.7
0.92258	0.12688	0.72903	0.13118	0.08602	0.12258	0.09892	0.13333	0.5
0.08172	0.11828	0.93333	0.16774	0.74409	0.09247	0.06237	0.09032	0
0.92903	0.13978	0.73978	0.15054	0.09032	0.11828	0.09892	0.12473	0.5
0.10753	0.15054	0.73118	0.11828	0.91183	0.15054	0.09677	0.13118	0
0.36774	0.17849	0.08817	0.10108	0.38495	0.18925	0.09462	0.11183	0.5
0.42581	0.12043	0.07527	0.10323	0.60000	0.16774	0.10323	0.13978	0.3
0.21290	0.37849	0.19570	0.38925	0.09462	0.08172	0.12258	0.10538	0.5
0.11398	0.14409	0.93978	0.14194	0.71613	0.11613	0.07097	0.09247	0
0.12473	0.15269	0.95914	0.17634	0.69892	0.07527	0.04731	0.06022	0
0.07742	0.08817	0.33118	0.21075	0.45806	0.15484	0.07957	0.09032	0
0.11828	0.13118	0.46022	0.14839	0.43441	0.15269	0.07527	0.08387	0
0.10108	0.14194	0.88387	0.12258	0.71828	0.16774	0.10968	0.15054	0
0.11183	0.12688	0.47742	0.15054	0.49247	0.14194	0.07312	0.08387	0
0.10538	0.15269	0.75054	0.15269	0.89677	0.11398	0.07742	0.11183	0
0.41935	0.11828	0.07527	0.10323	0.60215	0.16559	0.10108	0.13978	0.3
0.07742	0.08602	0.32043	0.21290	0.45376	0.15484	0.07957	0.09032	0
0.70753	0.13978	0.09247	0.12688	0.30323	0.13333	0.09247	0.12903	0.5
0.89892	0.13548	0.74194	0.13118	0.09462	0.12258	0.08602	0.12258	0.5
0.03871	0.05591	0.93763	0.21505	0.79140	0.09247	0.06667	0.05591	0
0.08602	0.13548	0.73118	0.12903	0.92043	0.13978	0.09677	0.12903	0
0.92258	0.12688	0.72903	0.13118	0.08602	0.12258	0.09892	0.13333	0.5
0.44516	0.11398	0.07527	0.10323	0.37849	0.15914	0.10323	0.14624	0.3
0.09892	0.14194	0.95054	0.16989	0.71828	0.08602	0.05806	0.07742	0
0.18925	0.25376	0.95269	0.17419	0.64086	0.07742	0.04946	0.06452	0
0.91828	0.14194	0.74194	0.13333	0.08817	0.12473	0.09032	0.12043	0.5
0.07742	0.09892	0.90108	0.17204	0.75054	0.16129	0.10108	0.12258	0
0.92258	0.12903	0.72258	0.13118	0.08602	0.12258	0.09892	0.13333	0.5
0.12043	0.16989	0.89247	0.10323	0.69677	0.16129	0.10108	0.13763	0
0.35914	0.21505	0.23656	0.25376	0.12043	0.12903	0.09462	0.10108	0.5
0.50538	0.13978	0.08817	0.11398	0.32043	0.14409	0.09032	0.12258	0.5
0.18280	0.25161	0.73333	0.10753	0.82581	0.16344	0.09892	0.12903	0
0.55914	0.13978	0.08817	0.12043	0.45591	0.15269	0.09462	0.12258	0.5
0.10538	0.23226	0.31398	0.15914	0.39355	0.12258	0.10968	0.11828	0
0.13333	0.18495	0.74409	0.11183	0.86667	0.15914	0.09677	0.12258	0
